CustomerID,Age,Gender,ContractType,MonthlyCharges,TotalCharges,TechSupport,InternetService,Tenure,PaperlessBilling,PaymentMethod,Churn,average_monthly_charges,customer_lifetime_value
4256,60,Female,Two year,49.91,6043.52,Yes,No,30,Yes,Debit card,No,201.45066666666668,1497.3
4257,30,Female,One year,95.84,5957.38,No,No,9,No,Credit card,Yes,661.9311111111111,862.5600000000001
4258,54,Female,Two year,40.56,416.48,Yes,Fiber optic,1,Yes,UPI,No,416.48,40.56
4259,50,Male,Month-to-month,74.43,5442.35,Yes,Fiber optic,23,Yes,Credit card,No,236.62391304347827,1711.89
4260,41,Female,Two year,100.43,5162.89,No,DSL,67,No,Cash,No,77.05805970149254,6728.81
4261,61,Female,Month-to-month,73.7,7713.86,No,Fiber optic,32,Yes,Credit card,No,241.058125,2358.4
4262,28,Male,Month-to-month,110.8,7736.32,No,Fiber optic,6,No,UPI,No,1289.3866666666665,664.8
4263,34,Male,One year,25.85,3084.61,Yes,No,49,No,Debit card,No,62.95122448979592,1266.65
4264,21,Female,One year,78.83,4759.75,Yes,Fiber optic,15,Yes,Debit card,No,317.31666666666666,1182.45
4265,64,Female,Two year,76.18,1216.72,Yes,No,58,No,Cash,No,20.977931034482758,4418.4400000000005
4266,42,Male,Month-to-month,86.04,625.01,No,Fiber optic,53,No,Internet Banking,No,11.792641509433961,4560.12
4267,47,Female,Month-to-month,103.34,3518.96,Yes,DSL,30,No,Credit card,No,117.29866666666666,3100.2000000000003
4268,26,Male,One year,92.59,5550.07,Yes,No,40,No,Cash,Yes,138.75175,3703.6000000000004
4269,38,Male,One year,99.03,4585.31,No,Fiber optic,59,Yes,Debit card,Yes,77.71711864406781,5842.77
4270,37,Female,Two year,48.88,3494.29,No,Fiber optic,63,No,UPI,Yes,55.46492063492063,3079.44
4271,36,Male,Month-to-month,58.75,6563.09,Yes,No,48,Yes,UPI,No,136.73104166666667,2820.0
4272,36,Female,One year,82.68,6375.98,No,DSL,68,No,Internet Banking,No,93.76441176470587,5622.240000000001
4273,29,Female,Two year,75.35,5882.34,Yes,DSL,7,No,Internet Banking,No,840.3342857142858,527.4499999999999
4274,54,Female,Month-to-month,116.11,708.55,Yes,Fiber optic,47,Yes,Debit card,No,15.075531914893617,5457.17
4275,59,Male,Month-to-month,38.68,,Yes,Fiber optic,43,No,Internet Banking,No,148.65372093023254,1663.24
4276,34,Female,One year,55.13,7363.43,No,Fiber optic,16,Yes,Internet Banking,No,460.214375,882.08
4277,54,Male,Two year,77.28,569.59,Yes,No,22,No,UPI,No,25.890454545454546,1700.16
4278,65,Female,One year,106.8,3273.2,No,No,63,No,Credit card,No,51.955555555555556,6728.4
4279,56,Female,Two year,112.93,7908.01,No,No,46,Yes,UPI,No,171.91326086956522,5194.780000000001
4280,45,Male,Month-to-month,80.4,4833.99,No,Fiber optic,45,No,UPI,No,107.422,2412.0
4281,58,Female,Two year,26.71,4157.26,No,DSL,41,No,Debit card,Yes,101.39658536585367,1095.1100000000001
4282,52,Female,Two year,62.16,1501.82,Yes,No,25,Yes,Debit card,No,60.0728,1554.0
4283,64,Male,Two year,59.43,4567.34,No,DSL,50,No,Credit card,No,91.3468,2971.5
4284,65,Male,Two year,118.65,3568.44,Yes,Fiber optic,67,No,Cash,No,53.260298507462686,7949.55
4285,35,Male,Two year,63.11,1106.8,Yes,No,52,No,Internet Banking,Yes,21.284615384615385,3281.72
4286,31,Female,One year,50.57,3768.23,Yes,No,31,No,Internet Banking,No,121.55580645161291,1567.67
4287,52,Male,Two year,56.54,1398.75,Yes,No,37,No,UPI,Yes,37.804054054054056,2091.98
4288,61,Male,Two year,59.69,5872.24,No,Fiber optic,22,Yes,UPI,No,266.92,1313.1799999999998
4289,58,Female,Month-to-month,102.15,7791.82,No,Fiber optic,27,Yes,Credit card,No,288.5859259259259,2758.05
4290,24,Male,Two year,28.1,3809.66,Yes,Fiber optic,2,No,Internet Banking,No,1904.83,56.2
4291,58,Female,Month-to-month,51.65,5095.71,Yes,DSL,22,No,UPI,Yes,231.62318181818182,1136.3
4292,30,Female,One year,116.63,3504.71,Yes,DSL,53,No,UPI,No,66.1266037735849,6181.389999999999
4293,35,Male,One year,35.31,1193.79,No,No,17,Yes,Debit card,No,70.22294117647058,600.27
4294,54,Female,Two year,94.26,7767.39,No,No,56,No,Cash,No,138.70339285714286,5278.56
4295,30,Male,One year,55.64,1123.67,Yes,Fiber optic,31,No,Credit card,No,36.24741935483871,1724.84
4296,53,Male,Two year,78.18,981.85,Yes,Fiber optic,43,No,Cash,No,22.83372093023256,3361.7400000000002
4297,48,Male,One year,29.95,3727.47,Yes,Fiber optic,53,No,Cash,No,70.32962264150943,1587.35
4298,19,Male,Two year,50.64,5305.21,No,No,5,Yes,Credit card,No,1061.042,253.2
4299,33,Female,Two year,70.09,2903.89,Yes,Fiber optic,2,No,Internet Banking,Yes,1451.945,140.18
4300,26,Female,Month-to-month,43.17,1620.88,No,DSL,59,No,UPI,No,27.472542372881357,2547.03
4301,26,Male,Month-to-month,74.19,6569.81,No,DSL,4,No,Credit card,No,1642.4525,296.76
4302,55,Male,Month-to-month,41.98,2968.52,No,No,34,No,UPI,No,87.30941176470589,1427.32
4303,28,Female,Month-to-month,85.01,1635.14,Yes,No,67,No,Debit card,No,24.405074626865673,5695.67
4304,39,Male,Two year,110.44,2984.17,No,DSL,6,No,Cash,No,497.3616666666667,662.64
4305,50,Female,One year,28.55,1794.98,No,Fiber optic,58,No,Debit card,No,30.94793103448276,1655.9
4306,53,Male,Two year,41.66,4203.64,Yes,No,47,Yes,Cash,No,89.43914893617021,1958.0199999999998
4307,62,Female,Month-to-month,104.44,5379.49,Yes,No,5,No,Internet Banking,No,1075.898,522.2
4308,40,Female,Month-to-month,83.16,6416.5,Yes,No,61,Yes,Credit card,No,105.18852459016394,5072.76
4309,62,Female,One year,27.87,1897.74,No,DSL,56,Yes,Internet Banking,No,33.888214285714284,1560.72
4310,62,Male,Month-to-month,68.64,1418.94,No,No,35,No,Cash,No,40.54114285714286,2402.4
4311,51,Male,Two year,40.98,,Yes,DSL,13,No,Debit card,Yes,19.605384615384615,532.74
4312,26,Male,Two year,39.91,1901.89,No,DSL,26,No,Cash,No,73.14961538461539,1037.6599999999999
4313,41,Male,Two year,114.06,288.85,Yes,Fiber optic,64,Yes,Internet Banking,No,4.51328125,7299.84
4314,25,Male,Two year,96.15,2829.25,Yes,Fiber optic,11,Yes,Internet Banking,No,257.20454545454544,1057.65
4315,24,Female,Two year,89.62,1250.98,No,Fiber optic,62,Yes,Debit card,No,20.177096774193547,5556.4400000000005
4316,53,Female,One year,43.89,4681.18,No,No,47,No,Debit card,No,99.59957446808511,2062.83
4317,35,Female,Two year,31.86,3131.44,No,DSL,70,No,Internet Banking,No,44.734857142857145,2230.2
4318,20,Female,Month-to-month,107.08,839.32,No,No,58,Yes,Cash,Yes,14.471034482758622,6210.64
4319,45,Female,Month-to-month,20.59,3258.95,Yes,DSL,10,Yes,Cash,No,325.895,205.9
4320,23,Female,Month-to-month,58.81,1753.85,Yes,No,16,No,Credit card,Yes,109.615625,940.96
4321,61,Female,Month-to-month,47.76,5473.4,No,DSL,12,Yes,Internet Banking,No,456.1166666666666,573.12
4322,61,Male,One year,77.04,2979.05,No,Fiber optic,71,Yes,Credit card,No,41.958450704225356,5469.84
4323,38,Female,Month-to-month,45.05,1261.54,No,Fiber optic,50,Yes,Internet Banking,No,25.2308,2252.5
4324,45,Male,One year,51.12,2861.85,Yes,No,15,Yes,Credit card,Yes,190.79,766.8
4325,57,Female,Month-to-month,105.0,1872.59,Yes,DSL,59,Yes,UPI,No,31.738813559322033,6195.0
4326,18,Female,One year,80.32,6386.65,No,Fiber optic,70,Yes,Cash,No,91.23785714285714,5622.4
4327,53,Male,One year,34.57,7868.6,Yes,DSL,62,Yes,Cash,No,126.91290322580646,2143.34
4328,38,Female,One year,92.65,301.38,Yes,No,62,No,UPI,No,4.860967741935484,5744.3
4329,60,Male,Month-to-month,40.75,5551.16,Yes,Fiber optic,50,Yes,Debit card,Yes,111.0232,2037.5
4330,52,Female,One year,63.3,2185.27,Yes,No,54,No,UPI,No,40.467962962962964,3418.2
4331,30,Male,Two year,84.66,624.63,No,No,54,No,Cash,No,11.567222222222222,4571.639999999999
4332,66,Female,Two year,47.19,213.38,No,DSL,28,Yes,Internet Banking,No,7.6207142857142856,1321.32
4333,27,Male,Month-to-month,58.41,7059.98,No,No,51,No,Credit card,No,138.43098039215684,2978.91
4334,61,Male,Two year,93.41,2893.49,No,No,33,Yes,Cash,No,87.68151515151514,3082.5299999999997
4335,64,Female,Two year,113.79,7956.9,Yes,DSL,1,No,UPI,No,7956.9,113.79
4336,27,Female,Two year,72.92,3594.78,No,DSL,69,No,Internet Banking,No,52.09826086956522,5031.4800000000005
4337,63,Male,Month-to-month,21.0,1582.02,No,No,1,Yes,Cash,No,1582.02,21.0
4338,30,Female,Month-to-month,53.85,6239.43,No,Fiber optic,55,No,UPI,No,113.44418181818182,2961.75
4339,54,Male,Two year,59.86,7419.29,No,Fiber optic,45,Yes,Cash,No,164.87311111111111,2693.7
4340,55,Female,Month-to-month,53.92,6543.41,No,DSL,40,No,UPI,No,163.58525,2156.8
4341,41,Male,One year,63.63,5987.07,Yes,No,61,Yes,UPI,No,98.14868852459016,3881.4300000000003
4342,19,Female,Two year,83.27,2744.13,No,Fiber optic,36,Yes,Cash,No,76.22583333333334,2997.72
4343,39,Male,Month-to-month,32.11,609.47,Yes,DSL,24,No,Internet Banking,No,25.394583333333333,770.64
4344,34,Female,Month-to-month,47.26,1690.26,Yes,DSL,14,Yes,Cash,No,120.73285714285714,661.64
4345,53,Male,Two year,70.76,3629.8,Yes,DSL,1,Yes,Cash,Yes,3629.8,70.76
4346,31,Male,Month-to-month,51.56,7653.98,Yes,No,47,No,Internet Banking,No,162.85063829787234,2423.32
4347,27,Female,Two year,119.11,5810.55,Yes,DSL,21,Yes,Cash,No,276.6928571428572,2501.31
4348,52,Female,Month-to-month,63.14,6643.44,Yes,Fiber optic,39,No,Credit card,No,170.34461538461537,2462.46
4349,42,Male,One year,106.98,2290.62,No,No,3,No,Credit card,No,763.54,320.94
4350,20,Male,Two year,109.65,5502.2,Yes,Fiber optic,16,No,Credit card,No,343.8875,1754.4
4351,64,Male,One year,103.6,6913.26,No,Fiber optic,68,Yes,UPI,No,101.66558823529412,7044.799999999999
4352,55,Male,Two year,24.69,3887.35,Yes,Fiber optic,26,No,Debit card,No,149.51346153846154,641.94
4353,34,Female,Month-to-month,114.77,3496.15,Yes,No,54,Yes,Cash,No,64.74351851851851,6197.58
4354,29,Male,One year,32.87,5783.3,Yes,Fiber optic,13,No,Debit card,Yes,444.8692307692308,427.30999999999995
4355,69,Male,Month-to-month,23.44,4523.3,No,DSL,61,No,Credit card,No,74.15245901639345,1429.8400000000001
4356,41,Male,Two year,61.44,7946.05,Yes,DSL,20,No,Internet Banking,No,397.3025,1228.8
4357,46,Female,Two year,39.46,3458.31,Yes,Fiber optic,27,Yes,Credit card,No,128.08555555555554,1065.42
4358,60,Male,Two year,38.42,1489.95,No,DSL,2,No,Cash,No,744.975,76.84
4359,42,Female,Two year,48.78,3828.29,Yes,No,10,Yes,Debit card,No,382.829,487.8
4360,53,Female,Two year,44.84,1958.12,Yes,No,60,Yes,Debit card,No,32.63533333333333,2690.4
4361,43,Female,One year,88.48,4533.91,Yes,DSL,19,Yes,UPI,Yes,238.62684210526314,1681.1200000000001
4362,55,Female,Two year,38.68,1093.8,No,DSL,15,Yes,Internet Banking,No,72.92,580.2
4363,18,Female,Month-to-month,74.31,7604.81,Yes,No,47,Yes,Credit card,No,161.80446808510638,3492.57
4364,37,Female,One year,118.64,6892.6,Yes,Fiber optic,24,No,Internet Banking,Yes,287.19166666666666,2847.36
4365,45,Female,Month-to-month,63.24,1328.97,No,No,16,Yes,Cash,No,83.060625,1011.84
4366,33,Male,Two year,84.19,1461.9,No,Fiber optic,60,No,UPI,No,24.365000000000002,5051.4
4367,64,Male,Month-to-month,116.94,4148.27,Yes,DSL,49,No,Credit card,No,84.65857142857143,5730.0599999999995
4368,34,Female,One year,33.76,6205.76,Yes,DSL,4,Yes,Cash,No,1551.44,135.04
4369,57,Male,One year,61.86,1830.73,Yes,Fiber optic,66,No,Internet Banking,No,27.738333333333333,4082.7599999999998
4370,45,Male,One year,105.02,581.68,Yes,Fiber optic,49,No,UPI,No,11.871020408163265,5145.98
4371,29,Female,Month-to-month,113.23,4409.72,No,No,31,Yes,Credit card,No,142.24903225806452,3510.13
4372,44,Male,One year,80.12,5563.62,No,Fiber optic,66,Yes,Internet Banking,No,84.29727272727273,5287.92
4373,59,Female,Month-to-month,34.34,2030.49,No,DSL,54,No,Credit card,No,37.60166666666667,1854.3600000000001
4374,64,Male,Two year,110.15,5944.17,Yes,DSL,2,Yes,UPI,No,2972.085,220.3
4375,47,Female,Two year,37.44,7610.09,No,DSL,61,Yes,UPI,No,124.75557377049181,2283.8399999999997
4376,58,Female,Month-to-month,55.29,1182.89,No,Fiber optic,15,No,Internet Banking,No,78.85933333333334,829.35
4377,51,Male,One year,57.55,4137.13,Yes,Fiber optic,60,Yes,Credit card,No,68.95216666666667,3453.0
4378,54,Male,Month-to-month,64.73,549.05,Yes,DSL,43,Yes,Debit card,Yes,12.76860465116279,2783.3900000000003
4379,23,Female,Month-to-month,99.02,1732.62,Yes,Fiber optic,40,Yes,Cash,No,43.3155,3960.7999999999997
4380,24,Female,Month-to-month,100.21,809.57,Yes,No,30,Yes,UPI,No,26.985666666666667,3006.2999999999997
4381,49,Female,Two year,91.97,3291.65,Yes,No,63,Yes,Credit card,Yes,52.2484126984127,5794.11
4382,49,Male,Month-to-month,22.21,6584.57,Yes,Fiber optic,24,Yes,Internet Banking,No,274.3570833333333,533.04
4383,42,Male,Two year,76.48,4659.33,No,Fiber optic,44,No,Internet Banking,No,105.89386363636363,3365.1200000000003
4384,50,Male,Month-to-month,94.75,1858.42,Yes,DSL,14,Yes,UPI,No,132.74428571428572,1326.5
4385,24,Male,Two year,64.46,416.87,Yes,Fiber optic,28,No,UPI,Yes,14.888214285714286,1804.8799999999999
4386,69,Female,Month-to-month,114.49,4471.85,No,DSL,14,No,Debit card,No,319.41785714285714,1602.86
4387,29,Female,Month-to-month,102.38,1149.09,No,No,56,No,Internet Banking,No,20.519464285714285,5733.28
4388,33,Female,One year,83.82,2807.6,No,Fiber optic,34,No,Credit card,Yes,82.5764705882353,2849.8799999999997
4389,33,Female,One year,26.24,4130.52,No,No,12,Yes,Cash,No,344.21000000000004,314.88
4390,60,Male,Month-to-month,85.23,7239.49,No,Fiber optic,56,No,Cash,No,129.27660714285713,4772.88
4391,53,Female,Month-to-month,111.16,746.4,Yes,Fiber optic,61,Yes,Debit card,No,12.23606557377049,6780.76
4392,30,Female,Month-to-month,57.94,5382.0,Yes,DSL,61,No,Credit card,Yes,88.22950819672131,3534.3399999999997
4393,24,Male,Month-to-month,103.81,211.24,No,DSL,40,No,Cash,Yes,5.281000000000001,4152.4
4394,53,Male,One year,51.32,5076.28,No,Fiber optic,20,Yes,Cash,No,253.814,1026.4
4395,64,Female,Two year,77.01,4457.11,No,Fiber optic,42,Yes,Credit card,No,106.12166666666666,3234.42
4396,68,Male,Month-to-month,84.84,6513.75,No,DSL,7,No,Credit card,No,930.5357142857143,593.88
4397,26,Female,One year,87.8,4300.13,Yes,No,68,Yes,UPI,No,63.237205882352946,5970.4
4398,49,Male,Month-to-month,108.25,2885.67,No,Fiber optic,31,No,Cash,No,93.08612903225807,3355.75
4399,28,Male,Month-to-month,43.46,2017.73,No,DSL,70,Yes,Cash,No,28.824714285714286,3042.2000000000003
4400,25,Female,Two year,46.24,773.47,Yes,Fiber optic,47,Yes,Debit card,No,16.4568085106383,2173.28
4401,50,Male,Month-to-month,90.4,4323.44,Yes,DSL,51,No,UPI,No,84.77333333333333,4610.400000000001
4402,40,Female,Month-to-month,37.72,7117.74,Yes,No,58,Yes,UPI,No,122.7196551724138,2187.7599999999998
4403,42,Male,Two year,66.43,4166.48,No,Fiber optic,22,No,Cash,No,189.38545454545454,1461.46
4404,25,Male,Two year,22.0,5938.91,No,Fiber optic,24,Yes,Internet Banking,No,247.45458333333332,528.0
4405,62,Male,Two year,34.1,2457.64,Yes,No,34,No,Internet Banking,Yes,72.2835294117647,1159.4
4406,39,Male,Two year,87.88,3640.23,No,Fiber optic,63,No,Credit card,No,57.78142857142857,5536.44
4407,21,Male,One year,142.125,2664.37,No,Fiber optic,60,No,UPI,No,44.406166666666664,5685.0
4408,57,Female,One year,31.53,963.2,Yes,Fiber optic,19,Yes,Cash,No,50.694736842105264,599.07
4409,20,Male,One year,42.77,3394.21,Yes,DSL,24,No,Cash,No,141.42541666666668,1026.48
4410,46,Female,Month-to-month,29.89,6137.87,Yes,DSL,64,No,Cash,Yes,95.90421875,1912.96
4411,58,Male,Two year,63.34,3220.3,No,Fiber optic,20,Yes,Debit card,Yes,161.01500000000001,1266.8000000000002
4412,46,Female,Two year,32.61,5236.42,Yes,No,27,No,Internet Banking,No,193.94148148148147,880.47
4413,51,Male,One year,63.73,6093.06,No,No,58,No,Debit card,No,105.05275862068966,3696.3399999999997
4414,51,Female,Month-to-month,93.21,2649.62,No,Fiber optic,44,No,Cash,No,60.218636363636364,4101.24
4415,45,Female,Month-to-month,88.34,6400.37,No,DSL,65,Yes,Cash,No,98.46723076923077,5742.1
4416,30,Male,Month-to-month,48.05,2777.51,Yes,DSL,46,Yes,UPI,No,60.38065217391305,2210.2999999999997
4417,32,Male,One year,87.38,2123.25,Yes,Fiber optic,54,No,UPI,No,39.31944444444444,4718.5199999999995
4418,40,Male,Month-to-month,112.77,1857.32,Yes,DSL,39,Yes,Internet Banking,Yes,47.62358974358974,4398.03
4419,61,Female,Month-to-month,54.75,1679.24,No,DSL,7,No,Credit card,No,239.89142857142858,383.25
4420,43,Female,Month-to-month,52.91,5923.28,Yes,No,54,Yes,Cash,No,109.69037037037036,2857.14
4421,21,Male,Two year,77.14,7111.32,Yes,Fiber optic,43,No,UPI,No,165.37953488372094,3317.02
4422,43,Male,One year,44.55,1922.12,No,DSL,20,No,Internet Banking,No,96.106,891.0
4423,57,Female,Two year,85.16,773.4,No,DSL,25,No,Debit card,No,30.936,2129.0
4424,26,Female,Two year,103.23,2578.76,Yes,DSL,43,Yes,Cash,No,59.97116279069768,4438.89
4425,22,Male,One year,65.93,5296.99,Yes,Fiber optic,27,No,Credit card,No,196.1848148148148,1780.1100000000001
4426,49,Female,Two year,87.95,3011.31,No,Fiber optic,25,No,Internet Banking,No,120.4524,2198.75
4427,37,Male,Month-to-month,85.19,4438.49,No,DSL,36,Yes,Credit card,No,123.29138888888889,3066.84
4428,67,Male,Month-to-month,23.87,5980.01,No,No,66,Yes,Cash,No,90.60621212121212,1575.42
4429,28,Male,Month-to-month,38.34,3326.98,Yes,No,9,No,Internet Banking,No,369.6644444444444,345.06000000000006
4430,32,Female,Month-to-month,109.35,7997.59,Yes,Fiber optic,53,Yes,UPI,No,150.8979245283019,5795.549999999999
4431,49,Female,One year,113.89,2453.8,No,No,21,No,Credit card,No,116.84761904761906,2391.69
4432,45,Female,Two year,98.04,7828.16,Yes,DSL,50,Yes,Debit card,No,156.5632,4902.0
4433,39,Female,Two year,112.12,1703.93,Yes,Fiber optic,16,Yes,Debit card,No,106.495625,1793.92
4434,58,Male,Month-to-month,50.61,976.36,Yes,Fiber optic,66,No,Credit card,No,14.793333333333333,3340.2599999999998
4435,34,Female,Month-to-month,44.77,6031.56,No,No,26,No,Cash,No,231.98307692307694,1164.02
4436,43,Male,Two year,58.43,5648.25,Yes,Fiber optic,44,No,Cash,Yes,128.3693181818182,2570.92
4437,61,Male,One year,25.53,6508.24,No,No,29,Yes,Cash,Yes,224.42206896551724,740.37
4438,24,Male,Two year,100.99,2814.36,Yes,No,46,No,Debit card,No,61.181739130434785,4645.54
4439,59,Female,Month-to-month,118.42,7453.38,No,DSL,71,Yes,Debit card,Yes,104.97718309859155,8407.82
4440,43,Male,Month-to-month,102.4,1043.9,No,No,49,No,UPI,No,21.304081632653062,5017.6
4441,42,Male,One year,75.5,339.19,Yes,No,15,No,Cash,No,22.612666666666666,1132.5
4442,27,Female,Two year,49.53,2474.45,Yes,Fiber optic,17,No,Debit card,No,145.55588235294115,842.01
4443,62,Male,One year,39.77,6398.86,No,DSL,9,Yes,Debit card,Yes,710.9844444444444,357.93
4444,36,Female,One year,56.41,5416.56,No,DSL,32,No,Cash,No,169.2675,1805.12
4445,28,Female,Month-to-month,86.7,3546.05,Yes,No,66,Yes,Cash,No,53.72803030303031,5722.2
4446,30,Female,Two year,64.71,2124.4,No,Fiber optic,59,No,Debit card,No,36.00677966101695,3817.8899999999994
4447,25,Male,Month-to-month,113.41,568.26,No,Fiber optic,32,No,Credit card,No,17.758125,3629.12
4448,57,Female,Two year,105.42,2766.29,Yes,Fiber optic,43,Yes,Debit card,No,64.33232558139535,4533.06
4449,21,Female,Month-to-month,30.24,3734.16,Yes,DSL,59,Yes,UPI,Yes,63.290847457627116,1784.1599999999999
4450,64,Female,Month-to-month,33.15,5527.49,Yes,DSL,30,Yes,Internet Banking,No,184.24966666666666,994.5
4451,48,Female,Two year,87.62,5203.18,Yes,No,11,No,Cash,Yes,473.0163636363637,963.82
4452,45,Male,Two year,43.08,7584.02,No,No,26,No,UPI,No,291.69307692307694,1120.08
4453,28,Female,Month-to-month,99.1,893.13,Yes,Fiber optic,2,Yes,Credit card,No,446.565,198.2
4454,60,Male,Two year,79.14,2757.09,Yes,No,34,No,Internet Banking,No,81.09088235294118,2690.76
4455,18,Female,Month-to-month,42.98,3904.47,Yes,Fiber optic,41,Yes,Debit card,Yes,95.23097560975609,1762.1799999999998
4456,66,Male,Two year,67.87,5398.5,Yes,DSL,31,Yes,Cash,No,174.1451612903226,2103.9700000000003
4457,64,Female,Month-to-month,60.61,4014.07,No,No,63,No,Debit card,No,63.71539682539683,3818.43
4458,69,Male,Month-to-month,107.32,7310.79,No,Fiber optic,55,Yes,UPI,Yes,132.92345454545455,5902.599999999999
4459,55,Female,Month-to-month,23.22,4908.51,Yes,DSL,61,No,Cash,No,80.46737704918033,1416.4199999999998
4460,41,Male,One year,109.58,413.36,Yes,Fiber optic,36,Yes,Debit card,No,11.482222222222223,3944.88
4461,64,Male,Two year,85.21,997.88,Yes,No,40,No,Cash,No,24.947,3408.3999999999996
4462,48,Male,Month-to-month,93.75,6052.61,Yes,Fiber optic,23,Yes,UPI,No,263.1569565217391,2156.25
4463,58,Female,One year,20.26,5754.72,No,DSL,26,No,Debit card,Yes,221.3353846153846,526.76
4464,63,Male,Month-to-month,82.82,1312.63,No,No,18,Yes,Internet Banking,No,72.9238888888889,1490.7599999999998
4465,67,Male,One year,78.85,565.38,No,DSL,34,No,Credit card,No,16.628823529411765,2680.8999999999996
4466,43,Male,Month-to-month,73.72,4671.87,No,No,28,No,Debit card,Yes,166.8525,2064.16
4467,66,Male,Month-to-month,98.59,,Yes,Fiber optic,49,No,Cash,No,104.53755102040816,4830.91
4468,67,Female,One year,75.59,1168.87,No,DSL,64,Yes,Debit card,No,18.26359375,4837.76
4469,22,Male,One year,105.71,3841.59,No,DSL,71,No,Cash,No,54.1069014084507,7505.41
4470,37,Male,Two year,43.26,2516.07,Yes,Fiber optic,63,Yes,UPI,No,39.93761904761905,2725.3799999999997
4471,69,Male,Two year,100.6,7457.31,No,DSL,62,Yes,Credit card,No,120.2791935483871,6237.2
4472,58,Female,One year,37.93,1831.68,No,DSL,42,Yes,Cash,Yes,43.611428571428576,1593.06
4473,28,Male,Two year,101.31,5892.76,No,DSL,24,No,Debit card,Yes,245.53166666666667,2431.44
4474,50,Male,One year,114.05,4193.26,Yes,DSL,35,Yes,UPI,No,119.80742857142857,3991.75
